"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UGUHPSJD","journalArticle","2020","Stringer, L. C.; Fraser, E. D. G.; Harris, D.; Lyon, C.; Pereira, L.; Ward, C. F. M.; Simelton, E.","Adaptation and development pathways for different types of farmers","Environmental Science & Policy","","1462-9011","10.1016/j.envsci.2019.10.007","https://www.sciencedirect.com/science/article/pii/S1462901119305209","One of the greatest challenges humanity faces is feeding the world’s human population in a sustainable, nutritious, equitable and ethical way under a changing climate. Urgent transformations are needed that allow farmers to adapt and develop while also being climate resilient and contributing minimal emissions. This paper identifies several illustrative adaptation and development pathways, recognising the variety of starting points of different types of farmers and the ways their activities intersect with global trends, such as population growth, climate change, rapid urbanisation dietary changes, competing land uses and the emergence of new technologies. The feasibility of some pathways depends on factors such as farm size and land consolidation. For other pathways, particular infrastructure, technology, access to credit and market access or collective action are required. The most viable pathway for some farmers may be to exit agriculture altogether, which itself requires careful management and planning. While technology offers hope and opportunity, as a disruptor, it also risks maladaptations and can create tradeoffs and exacerbate inequalities, especially in the context of an uncertain future. For both the Sustainable Development Goals and the 2015 Paris Agreement to be achieved, a mix of levers that combine policy, technology, education and awareness-raising, dietary shifts and financial/economic mechanisms is required, attending to multiple time dimensions, to assist farmers along different pathways. Vulnerable groups such as women and the youth must not be left behind. Overall, strong good governance is needed at multiple levels, combining top-down and bottom-up processes.","2020-02-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:00","174-189","","","104","","Environmental Science & Policy","","","","","","","","","","","","","ScienceDirect","","","","","","Climate change; Inequality; Agriculture; Sustainability; Sustainable Development Goals (SDGs); Technology; Governance; Food systems; Planetary boundaries; Transformation; Commercial farmers; Diets; Livelihoods; Paris Agreement; Smallholders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LEXWNQPF","journalArticle","2022","Lauk, Christian; Kaufmann, Lisa; Theurl, Michaela C.; Wittmann, Fritz; Eder, Michael; Hörtenhuber, Stefan; Freyer, Bernhard; Krausmann, Fridolin","Demand side options to reduce greenhouse gas emissions and the land footprint of urban food systems: A scenario analysis for the City of Vienna","Journal of Cleaner Production","","0959-6526","10.1016/j.jclepro.2022.132064","https://www.sciencedirect.com/science/article/pii/S0959652622016717","The provision of food is fundamental for society, but it is also a major driver of environmental change. Cities are important consumers of food, harboring more than half of the global population, a share that is expected to grow in the coming decades. Here we investigate the urban food system of Vienna, a large central European city. We quantify the land and greenhouse gas (GHG) footprint of Vienna's food system and explore potentials to reduce the urban footprint through changes in food consumption, applying a counterfactual approach. We systematically compare the land and GHG effect of a shift of consumption towards i) diets with a lower share of animal products, ii) food from regional agriculture and iii) food from organic agriculture, based on the FoodClim model presented in this study. Our results show that Vienna's food system currently requires 639000 ha of agricultural land, about two thirds of it in foreign countries and emits 2.29 Mt CO2e/yr over the whole supply chain. A change in diets has the largest impact, reducing both Vienna's food system land footprint by 54% and its GHG footprint by 57%, while the effect of regionalization is comparatively small. Combined scenarios show that it is possible to maintain a healthy level of meat in diets and to switch to organic agriculture with lower land and livestock productivities and to still save half of the GHG emissions, while avoiding an expansion of the land footprint.","2022-07-20","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:01","132064","","","359","","Journal of Cleaner Production","Demand side options to reduce greenhouse gas emissions and the land footprint of urban food systems","","","","","","","","","","","","ScienceDirect","","","","","","Organic agriculture; Sustainable food system; Climate change mitigation; Low meat diets; Regionalization; Urban metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RD458ENN","journalArticle","2017","Benis, Khadija; Reinhart, Christoph; Ferrão, Paulo","Development of a simulation-based decision support workflow for the implementation of Building-Integrated Agriculture (BIA) in urban contexts","Journal of Cleaner Production","","0959-6526","10.1016/j.jclepro.2017.01.130","https://www.sciencedirect.com/science/article/pii/S0959652617301452","Providing healthy food for the world’s growing urban population is a recognized global challenge and it is likely that current modes of conventional, large-scale farming will over time be increasingly complemented by local, urban farming practices. Apart from its acknowledged social benefits, urban farming is also widely viewed as a more resource-efficient alternative to conventional remote farming. Especially indoor, soilless cultivation in urban areas is being portrayed as a particularly sustainable solution. However, as this technique relies on controlled environments, its ongoing operation can be quite energy-intensive and related carbon emissions should be carefully weighed against reduced emissions, such as those from transportation. To further this goal, this article presents a simulation-based environmental analysis workflow for Building-Integrated Agriculture (BIA) in urban contexts, that includes detailed solar radiation, water and energy specific models. The aim of the workflow is to guide the user through decision-making on the potentialities of implementing BIA in a given neighborhood while maximizing crop yields and minimizing water and energy consumption. The workflow was applied to three hi-tech urban farming scenarios in Lisbon, Portugal: a polycarbonate Rooftop Greenhouse (RG), a Vertical Farm (VF) with windows and skylights on the top floor of a reinforced-concrete building as well as a completely opaque VF with no penetration of natural light on the ground floor of a reinforced-concrete building. Global Warming Potential (GWP) related to water, transportation and operational energy of these three case studies were compared to GWP of (i) the currently existing supply chain for tomato, and (ii) a hypothetical low-tech unconditioned rooftop urban farm. Results show that the RG and the top floor VF had the best overall environmental performance, respectively cutting greenhouse gas emissions in half and in three in comparison with the existing supply chain for tomato. By allowing this preliminary assessment of alternative farm locations and properties, the workflow provides the user with actionable information for early-stage holistic assessment of BIA projects.","2017-03-20","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:01","589-602","","","147","","Journal of Cleaner Production","","","","","","","","","","","","","ScienceDirect","","","","","","Controlled Environment Agriculture (CEA); Building-Integrated Agriculture (BIA); Global Warming Potential (GWP); Parametric simulation; Performance-based design; Resource efficiency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTB3FMGY","journalArticle","2019","Ayambire, Raphael Anammasiya; Amponsah, Owusu; Peprah, Charles; Takyi, Stephen Appiah","A review of practices for sustaining urban and peri-urban agriculture: Implications for land use planning in rapidly urbanising Ghanaian cities","Land Use Policy","","0264-8377","10.1016/j.landusepol.2019.03.004","https://www.sciencedirect.com/science/article/pii/S0264837718301844","Agriculture, through its economic, social and ecological functions, presents potentials for meeting some of the targets of the 11th Sustainable Development Goal (SDG). The targets include: a) reducing the adverse environmental impact of cities (target 11.6), b) providing access to green spaces (target 11.7) and c) promoting resource-use efficiency in cities (target 11b). Nevertheless, cities, especially those in the global south, are struggling to sustain agriculture due to rapid and uncontrolled urbanisation. How to maintain (peri-) urban agriculture in cities and their peripheries in an era of increasing land scarcity is unclear in the conventional literature. In this regard, this study set out to determine appropriate practices globally that can foster the sustenance of urban and peri-urban agriculture and determine their applicability to the Ghanaian context. Even though Ghana remains the focus of the discussion, the generality of the characteristics of the cities in Sub-Saharan Africa makes the practices useful to Sub-Saharan African region. The study obtained the required data, through a review of literature, from databases such as Scopus, PubMed, MeSH and ProQuest. The authors complemented the literature from these conventional sources with literature from grey sources such as institutional websites and online media publications. The results of the literature review show that container gardening, backyard gardening, and farming on vacant lands and marginal lands can hold the key to preserving agriculture within the cities. However, these models are more appropriate for the production of vegetables and herbs. Therefore, urban and peri-urban agriculture may concentrate on the production of herbs and vegetables, to complement the food supply from rural agriculture. The Purchase of Development Right and expropriation and zoning of peri-urban land for agricultural purposes appear to be important strategies for promoting access to land for peri-urban agriculture. The strategies call for revisions of city legislation and the land use planning process to legitimise and promote agriculture in cities and their peripheries.","2019-05-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:02","260-277","","","84","","Land Use Policy","A review of practices for sustaining urban and peri-urban agriculture","","","","","","","","","","","","ScienceDirect","","","","","","Sustainable cities; Urban and peri-urban agriculture; Land access; Land scarcity; Urbanisation in Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U4HVYPW4","journalArticle","2019","O'Sullivan, C. A.; Bonnett, G. D.; McIntyre, C. L.; Hochman, Z.; Wasson, A. P.","Strategies to improve the productivity, product diversity and profitability of urban agriculture","Agricultural Systems","","0308-521X","10.1016/j.agsy.2019.05.007","https://www.sciencedirect.com/science/article/pii/S0308521X18314343","The Food and Agriculture Organization estimates that more than 800 million people engage in urban agriculture producing more than 15% of the world's food. Recently, there has been a resurgence of interest in urban agriculture in many wealthy, developed cities, with new technology and agro-architecture being employed to grow food in cities at commercial scale. This has been accompanied by an increase in media coverage. Big claims are being made, including that urban agriculture can decrease greenhouse emissions, ‘climate proof’ farms, help solve food security for growing urban populations and provide chemical free food with no risk of pests and diseases. Many of these claims need to be rigorously tested to ensure that sound investments can be made in enterprises that are financially viable and capable of delivering on claims of social and environmental benefits. Around the world, traditional broadacre and horticulture farming have been underpinned by years of biological, chemical, physical, economic and social research. Urban agriculture needs similar support as the industry grows and develops around the world. There are opportunities to improve crop yields and quality by pairing advancements in environmental controls, phenomics and automation with breeding efforts to adapt traits for architecture, development and quality (taste and nutrition) allowing a more diverse set of crops to be grown in controlled-environment farms. Urban farms are uniquely placed to take advantage of urban waste energy, water and nutrients but innovations are needed to use these resources safely and economically. This review discusses the technological research and innovations necessary for urban agriculture to meet the nutritional requirements of growing urban populations.","2019-08-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:03","133-144","","","174","","Agricultural Systems","","","","","","","","","","","","","ScienceDirect","","","","","","Controlled environment agriculture; Consumer driven traits; Horticulture breeding; Indoor farm; Urban farm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ICPPU3CW","journalArticle","2019","Meyfroidt, Patrick; Abeygunawardane, Dilini; Ramankutty, Navin; Thomson, Allison; Zeleke, Gete","Interactions between land systems and food systems","Current Opinion in Environmental Sustainability","","1877-3435","10.1016/j.cosust.2019.04.010","https://www.sciencedirect.com/science/article/pii/S1877343518300848","Interactions between land systems and food systems are central in land system science. Here, we highlight three interrelated emerging directions for renewing this research agenda: 1) What is the role of input providers, and in particular external advisors, financial institutions, and investment modes in shaping farm management decisions? 2) Beyond the overall land footprint of distinct production modes and diets, what are the impacts of emerging, rapidly shifting, diet trends? and 3) How to grapple with the trade-offs between labor as a substitutable input versus labor as a source of livelihood, and in particular, what is the labor productivity and drudgery of alternative forms of agriculture such as organic farming and agroecology, and how does this balance with the rate of off-farm labor force absorption.","2019-06-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:04","60-67","","","38","","Current Opinion in Environmental Sustainability","","Sustainability governance and transformation","","","","","","","","","","","ScienceDirect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BY628LP9","journalArticle","2019","Ferré, Marie; Muller, Adrian; Leifeld, Jens; Bader, Cédric; Müller, Moritz; Engel, Stefanie; Wichmann, Sabine","Sustainable management of cultivated peatlands in Switzerland: Insights, challenges, and opportunities","Land Use Policy","","0264-8377","10.1016/j.landusepol.2019.05.038","https://www.sciencedirect.com/science/article/pii/S0264837718320015","Major common production activities on organic soils require drainage, which results in the loss of important ecosystem services such as carbon storage. This paper provides an overview of the farming situation on organic soils in a western region of Switzerland characterized by intensive vegetable farming and therefore by high opportunity costs of adopting sustainable practices on these soils. Based on a review of the academic and grey literature and interviews with regional experts, we find that the main challenges to a change in management practices include the profitability of the current land use, the difficult economic environment of farmers, the cultural background associated with the region, and the absence of systematic data on soil properties. We provide a comparative overview of policy options that could promote sustainable use of organic soils, and present the diverse economic, environmental, and social implications of potential future scenarios of the development on these soils, namely pursuing the current land use versus adopting peat-preserving land use. Based on a basic economic analysis, we find that considering the carbon benefits of preserving the soils, current offsetting-carbon policies cannot compensate the opportunity cost of switching land use on organic soils used for intensive vegetable farming. With the price of carbon offsetting options, only up to the half of the opportunity cost would be covered. We therefore stress the need for a long-term vision of the management decision on these soils and for eliciting society’s willingness to invest in preserving organic soils.","2019-09-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:05","104019","","","87","","Land Use Policy","Sustainable management of cultivated peatlands in Switzerland","","","","","","","","","","","","ScienceDirect","","","","","","Organic soils; Policies; Management scenarios; Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3XJV3FRW","bookSection","2023","","Contents","Organic Farming (Second Edition)","978-0-323-99145-2","","","https://www.sciencedirect.com/science/article/pii/B9780323991452000227","","2023-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:06","v-xv","","","","","","","Woodhead Publishing Series in Food Science, Technology and Nutrition","","","","Woodhead Publishing","","","","","","","ScienceDirect","","","","","","","","Sarathchandran; M.r., Unni; Thomas, Sabu; Meena, D. K.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4KS47AC","bookSection","2023","Avermaete, Tessa; Keulemans, Wannes; Honnay, Olivier; Govers, Gerard; De Coninck, Barbara; Zwart, Tjitske Anna","Chapter 71 - Food and nutrition security: challenges for farming, procurement, and consumption","Present Knowledge in Food Safety","978-0-12-819470-6","","","https://www.sciencedirect.com/science/article/pii/B9780128194706000160","Food security and nutrition security raise multiple questions at both the local and global levels. Experts have formulated three major challenges for the 21st century in this regard: the depletion of natural materials, the loss of environmental quality, and the assurance or guarantee of food supplies. Will we be able to produce enough food for an expanding global population? Will everyone have access to sufficient food? Will increasing food production not have to be paid for by deforestation and reduced biodiversity? Will increasing food production have an excessive impact on the environment? What kind of impact will climate change have on the production of food? What kind of potential do alternative production methods have? Should regions endeavor to establish independence with respect to their food needs? This chapter provides an overview of key elements of Food and Nutrition Security and points out key enablers for transition toward sustainable food systems.","2023-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:06","1100-1112","","","","","","Chapter 71 - Food and nutrition security","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","climate change; sustainability; biodiversity; agriculture; Food and nutrition security; health; sustainable intensification","","Knowles, Michael E.; Anelich, Lucia E.; Boobis, Alan R.; Popping, Bert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V9K8IIYB","bookSection","2023","Chadwick, J. J.; Witteveen, A.; Zhang, Peng; Lynch, Iseult","10 - Hydroponics and alternative forms of agriculture: opportunities from nanotechnology","Nano-Enabled Sustainable and Precision Agriculture","978-0-323-91233-4","","","https://www.sciencedirect.com/science/article/pii/B9780323912334000181","Globally, soil quality is decreasing, putting additional pressure on our food system. As soil degradation continues and freshwater supplies become scarce, development of farming approaches that use both land and water more efficiently and productively to grow food is essential. This need has created a niche for scientists and farmers to develop techniques to improve either land productivity or to use alternative agricultural techniques. Twenty four percent of the UK farmers now employ some form of precision farming, whereby a range of sensors, drones, or satellite imagery is used in order to generate data about the growing crop’s specific needs and requirements in terms of water, fertilization, or other inputs. Precision farming can be employed through a range of different techniques which will be discussed further in this chapter.","2023-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:07","259-272","","","","","","10 - Hydroponics and alternative forms of agriculture","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","remote sensing; Hydroponics; aeroponics; precision agriculture; biosensors; normalized difference vegetation index","","Zhang, Peng; Lynch, Iseult; White, Jason C.; Handy, Richard D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426GFFQS","bookSection","2023","Masud Cheema, Muhammad Jehanzeb; Iqbal, Tahir; Daccache, Andre; Hussain, Saddam; Awais, Muhammad","Chapter 13 - Precision agriculture technologies: present adoption and future strategies","Precision Agriculture","978-0-443-18953-1","","","https://www.sciencedirect.com/science/article/pii/B9780443189531000118","The yield gaps between conventional and progressive farms have widened considerably, globally. Precision farming, the use of site-specific agricultural inputs accurately through decision support mechanisms, has the ability to lower the potential crop yield gap. This chapter offers an outline on the development of precision agriculture technologies (PATs) and its current adoptability status based on published literature from the past twodecades. The focus of this chapter is mainly on the transformation of agriculture from mechanized to precision agriculture (PA). The role of PA, variability management zones, resources variability, sensors innovation in agricultural engineering, and the development of precision agricultural machinery to maximize the farm output will be discussed. Moreover, recent development of remote sensing and GIS applications in agriculture, use of unmanned aerial vehicles (UAVs) for agriculture, global application of PA, adoption tendency of PAT, and potential for adopting the precision agricultural technologies in developing countries (i.e., Pakistani farm settings) to modernize the conventional farming and maximize the farm yield are also discussed. There have been a number of advanced countries that already have adopted the PAT, including the United States and Europe, in the 1980s and 1990s. However, in developing countries, farmers are still conservative to use these technologies either due to high technology cost or otherwise, less adoptability to new technologies. In this chapter, we have examined the problems and recommend possible solutions to the developing countries for worldwide adoptability of PATs. The researchers and farmers can follow the recommended suggestions for the adoptability of PATs to maximize the farm income, which will ensure the global food security.","2023-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:08","231-250","","","","","","Chapter 13 - Precision agriculture technologies","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Climate change; Global warming; Advanced technologies; Intelligent farming; Sensor-based irrigation; UAV; Variable rate applications","","Zaman, Qamar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JTMTT8AQ","bookSection","2022","Rundgren, Gunnar","Chapter 11 - The promises of food without soil and toil","Managing Healthy Livestock Production and Consumption","978-0-12-823019-0","","","https://www.sciencedirect.com/science/article/pii/B9780128230190000180","Lab meats, solar foods, indoor farming, and microalgae are promoted as means to reduce carbon, land and water footprint and to free land for rewilding, production of biofuels, or others. Many of those are energy intensive and if the water and land use for energy production are considered, the claims of efficiency are questionable. Apart from doubtful claims, the narrative of food tech and farm-free foods is one of a further, illusory decoupling of human civilization from the natural world. But freeing us from soil and toil also means freeing us from meaning and connectedness with the other living beings. By reconnecting to the land and relocalizing our economy, we can also achieve more meaningful lives.","2022-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:08","149-154","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","vertical farming; electric food; Farm-free foods; food tech; hydroponic; insect farming; lab-grown meat","","El-Hage Scialabba, Nadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENL2NQLA","journalArticle","2022","Wegner, Giulia I.; Murray, Kris A.; Springmann, Marco; Muller, Adrian; Sokolow, Susanne H.; Saylors, Karen; Morens, David M.","Averting wildlife-borne infectious disease epidemics requires a focus on socio-ecological drivers and a redesign of the global food system","eClinicalMedicine","","2589-5370","10.1016/j.eclinm.2022.101386","https://www.sciencedirect.com/science/article/pii/S258953702200116X","A debate has emerged over the potential socio-ecological drivers of wildlife-origin zoonotic disease outbreaks and emerging infectious disease (EID) events. This Review explores the extent to which the incidence of wildlife-origin infectious disease outbreaks, which are likely to include devastating pandemics like HIV/AIDS and COVID-19, may be linked to excessive and increasing rates of tropical deforestation for agricultural food production and wild meat hunting and trade, which are further related to contemporary ecological crises such as global warming and mass species extinction. Here we explore a set of precautionary responses to wildlife-origin zoonosis threat, including: a) limiting human encroachment into tropical wildlands by promoting a global transition to diets low in livestock source foods; b) containing tropical wild meat hunting and trade by curbing urban wild meat demand, while securing access for indigenous people and local communities in remote subsistence areas; and c) improving biosecurity and other strategies to break zoonosis transmission pathways at the wildlife-human interface and along animal source food supply chains.","2022-05-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:09","101386","","","47","","eClinicalMedicine","","","","","","","","","","","","","ScienceDirect","","","","","","Agriculture; Livestock; Deforestation; Emerging infectious disease; Global food system; One Health; Wild meat; Zoonosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZH9ZMKQH","bookSection","2023","","Index","Organic Farming (Second Edition)","978-0-323-99145-2","","","https://www.sciencedirect.com/science/article/pii/B9780323991452000252","","2023-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:09","599-632","","","","","","","Woodhead Publishing Series in Food Science, Technology and Nutrition","","","","Woodhead Publishing","","","","","","","ScienceDirect","","","","","","","","Sarathchandran; M.r., Unni; Thomas, Sabu; Meena, D. K.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DBWX5LA4","journalArticle","2022","Gumisiriza, Margaret S.; Ndakidemi, Patrick A.; Mbega, Ernest R.","A simplified non-greenhouse hydroponic system for small-scale soilless urban vegetable farming","MethodsX","","2215-0161","10.1016/j.mex.2022.101882","https://www.sciencedirect.com/science/article/pii/S2215016122002618","Majority of under-developed countries continue to face a challenge of food insecurity around urban areas resulting from factors such as; limited access to arable land. This study aimed at developing a simplified low-tech hydroponic system for growing leafy vegetables alongside testing its economic viability. This was intended to support urban vegetable production and henceforth contributing to food security more so in under-developed states dealing with the challenge of increasing urban population vs. reducing arable land around urban/ peri-urban areas. A hydroponic unit for growing 60 leafy vegetables (using lettuce as a study crop) under non-controlled environmental conditions was designed and developed using low-cost and low-tech materials. Kratky hydroponic method which involves growing crops using water as a media without the need for water pumps and electricity was used. A study was also carried out to assess the profitability of the system. The results indicated a: net present values of 16.37$, internal rate of return of 12.57%, profitability index of 1.1 and non-discounted payback period of approximately 8 months (4 cropping seasons). These findings showed that the system has the potential to improve urban food production and availability in especially in developing countries in a profitable manner. Vegetable production using the hydroponic system can also contribute to:•tachievement of sustainable development goals, 2 (zero hunger) and 3 (good health and wellbeing);•improvement in urban agriculture production and income generation among urban farmers;•enhanced adoption of low-cost, low-tech, environmental-friendly and sustainable farming systems.","2022-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:09","101882","","","9","","MethodsX","","","","","","","","","","","","","ScienceDirect","","","","","","Sustainable cities; Kratky hydroponics; Vegetable production; Soilless farming; Small-scale urban agriculture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XWVLZ7GE","journalArticle","2020","Rouhollahi, Zahra; Ebrahimi-Nik, Mohammadali; Ebrahimi, Seyed Hadi; Abbaspour-Fard, Mohammad Hossein; Zeynali, Reyhaneh; Bayati, Mohammad Reza","Farm biogas plants, a sustainable waste to energy and bio-fertilizer opportunity for Iran","Journal of Cleaner Production","","0959-6526","10.1016/j.jclepro.2019.119876","https://www.sciencedirect.com/science/article/pii/S0959652619347468","Anaerobic digestion for biogas production is known as an effective way of organic waste management. However, in countries rich in fossil fuels resources, its application is very limited. The present research aimed to find whether farm biogas plant could be economic in Iran, where low price natural gas and electricity are available in the most of the regions. Capital cost, net income, internal rate of return, and return of investment of a farm biogas plant was calculated assuming three different scenarios for a 400 head dairy farm; 1) Combined heat and power biogas plant by treatment of 4,562 t y−1 manure: power injection to the grid, and heat to be used in farm or be sold to the potential nearby clients, 2) biogas plant only for power generation by treatment of 4,562 t y−1 manure: power injection to the grid, and 3) No power generation: Treatment of 1,200 t.y-1 for substitution of current heating and cooking fuel (liquefied petroleum gas and diesel) by biogas. The technical and economic calculations were based on biomethane potential test (BMP). The economic analysis results showed that the return of investment in all scenarios was less than 4 years. The surplus net income of the farm from digester including energy and bio-fertilizer production from the three scenarios were 32,000, 38,000, and 6,400 US$ per year. Overall, all three scenarios are economically feasible in Iran, if the biogas plant is constructed domestically.","2020-04-20","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:10","119876","","","253","","Journal of Cleaner Production","","","","","","","","","","","","","ScienceDirect","","","","","","Manure; Bio-fertilizer; Biomethane; Digester; Economic feasibility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MM7953UW","journalArticle","2021","Knorr, D.; Augustin, M. A.","From value chains to food webs: The quest for lasting food systems","Trends in Food Science & Technology","","0924-2244","10.1016/j.tifs.2021.02.037","https://www.sciencedirect.com/science/article/pii/S092422442100145X","Background The concepts of sustainability and food systems have developed over time and their definitions vary depending on different discipline perspectives. There has been an evolution of the term sustainability, particularly as it relates to the sustainability of food systems. However, most discussions around food systems sustainability focus on food production and nutrition, and omit considerations of major parts of the food value chain, notably food processing and preparation. Scope and approach In this review, the transitions required to move from linear food chains to closed loop systems to the wider food web for more sustainable food systems are discussed. The interdependencies between resource use, the activities in the food chain and various sustainability indicators are considered. A model for stimulating discussion about the complexity of value chains in the food web is presented. Key findings and conclusions There is an urgent need for radical change in the food system to ensure the long term sustainability of the planet. Clear, understandable and globally accepted definitions and indicators for sustainability need to be developed. The increasing complexities in food value chains have to be considered when developing solutions for enhancing food systems sustainability. Food processing and preparation have crucial roles in transforming existing food systems to make them more sustainable. A systems-based approach to developing sustainable food systems, that includes improving natural resource use, reducing environmental impact, examining new food resources, enhancing consumer trust and understanding, and developing profitable market opportunity-led solutions for food and nutrition security, is required.","2021-04-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:11","812-821","","","110","","Trends in Food Science & Technology","From value chains to food webs","","","","","","","","","","","","ScienceDirect","","","","","","Sustainability; Food systems; Cibus sphere; Complex food webs; Food chain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2DQ8P4QF","bookSection","2021","Medici, Marco; Carli, Giacomo; Tagliaventi, Maria Rita; Canavari, Maurizio","Chapter 3 - Evolutionary scenarios for agricultural business models","Bio-Economy and Agri-production","978-0-12-819774-5","","","https://www.sciencedirect.com/science/article/pii/B9780128197745000035","The combination of ongoing trends such as increased productivity, demand for capital-intensive technology, and urbanization will in all probability reshape the dimension of a number of business models in agriculture. The purpose of this chapter is to identify possible agribusiness models for developed and developing countries, particularly for the European context and sub-Saharan Africa and South Asia-Pacific area. To parse out these constructs, several socioeconomic and technological factors, key facts, and figures about worldwide agriculture have been gathered and analyzed, taking into account global and local patterns affecting changes in farm structure and food chains. We have hence identified seven possible innovative agricultural business models to be applied in Europe and in low-income countries, with innovation driving products, processes, and technologies: while in Europe business models are more focused on defining farm structures and consumers' eating habits, in developing countries they concentrate on ensuring stable food chains for the immediate future. This review contributes to the scientific debate by providing evidence on the strengths and weaknesses of different business models, helping to understand how the agricultural development process unfolds in relation to business and technology in the decades to come. Moreover, it helps actors of food value chains to understand drivers and trends of the agriculture of the future, enabling farmers and technology providers to converge their interests.","2021-01-01","2023-11-07 10:41:56","2023-11-07 10:41:56","2023-08-24 11:58:12","43-63","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Agriculture; Technology adoption; Urbanization; Business model","","Bochtis, Dionysis; Achillas, Charisios; Banias, Georgios; Lampridi, Maria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
