"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"43DNY2WV","journalArticle","2018","Graamans, L.; Baeza, E.; Dobbelsteen, A. Van Den; ...","Plant factories versus greenhouses: Comparison of resource use efficiency","Agricultural …","","","10.1016/j.agsy.2017.11.003","https://www.sciencedirect.com/science/article/pii/S0308521X17307151","Research on closed plant production systems, such as artificially illuminated and highly insulated plant factories, has offered perspectives for urban food production but more insight is needed into their resource use efficiency. This paper assesses the potential of this ‘novel’ system for production in harsh climates with either low or high temperatures and solar radiation levels. The performance of plant factories is compared with cultivation in traditional greenhouses by analysing the use of resources in the production of lettuce. We applied advanced climate models for greenhouses and buildings, coupled with a lettuce model that relates growth to microclimate. This analysis was performed for three different climate zones and latitudes (24–68°N). In terms of energy efficiency, plant factories (1411 MJ kg−1 dry weight) outperform even the most efficient greenhouse (Sweden with artificial illumination; 1699 MJ kg−1 dry weight). Additionally, plant factories achieve higher productivity for all other resources (water, CO2 and land area). With respect to purchased energy, however, greenhouses excel as they use freely available solar energy for photosynthesis. The production of 1 kg dry weight of lettuce requires an input of 247 kWhe in a plant factory, compared to 70, 111, 182 and 211 kWhe in greenhouses in respectively the Netherlands, United Arab Emirates and Sweden (with and without additional artificial illumination). The local scarcity of resources determines the suitability of production systems. Our quantitative analysis provides insight into the effect of external climate on resource productivity in plant factories and greenhouses. By elucidating the impact of the absence of solar energy, this provides a starting point for determining the economic viability of plant factories.","2018","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXMXCLRE","journalArticle","2018","Hosseinifarhangi, M.; Turvani, M.; Carsjens, G. J.; ...","Actor-network analysis of transition towards urban hi-tech horticulture: A comparative study of development and adoption of urban high-tech horticultural practices in …","","","","","https://library.wur.nl/WebQuery/wurpubs/fulltext/468710","Urbanization, urban poverty, food insecurity, rising food prices, growing dependency on food imports and challenges posed by climate change have placed food high on the urban agenda. Advanced technologies and alternative food production methods such as vertical farming and hydroponic cultivation methods support the transition of conventional food production methods to more decentralized and local production systems. The development of high-tech urban agriculture is one of the strategies for more sustainable and resilient urban food systems, being explored by cities worldwide to feed their increasing population. Although urban agriculture has been widely studied, the process and consequences of technology driven transitions on urban planning and development are hardly understood. This paper uses the theory of Multi-Level Perspective (MLP) on sustainability transitions and Actor-Network Theory (ANT) to explore this technology driven transition and its adoption in urban planning and development. MLP describes transition as a process of change of the socio-technical regime, resulting from a combination of external pressure (the landscape) and internal pressure by innovation (niches). ANT describes the relations between human and non-human entities (actants) in the process of (de)stabilizing of the regime. The circumstances of configuration and reconfiguration of actants, including horticultural technologies, policy documents, land use plans, spatial development plans and decision makers, were studied Amsterdam and Shanghai were used as case studies. A comparative approach was used to analyse the role and relations of the various actants that were involved in the development and adoption of high-tech urban agriculture technologies in both cities. Studying the implementation of similar technologies in the different socio-political context of both cities allowed to identify the losses and gains in the process of transition and identify recommendations for policymakers, industry and other actors interested in bringing about change. The data were collected though observational research, document analysis and interviews. The research project studied socio-technical transition in three stages: 1- Disentanglement of incumbent socio-technical regime under pressure from landscape. 2- Punctualization process of novelties. 3- Reentanglement of punctualized actor-networks and creation of a new socio-technical regime. The results show that in Shanghai, the China Academy of Agricultural Science was a focal actant that used a top-down policy implementation approach to punctualize the high-tech urban agriculture practices into the socio-technical regime. In Amsterdam, the Top Consortium for Knowledge and Innovation (TKI) and Philips were the focal actant and the technologies that have been developed by Philips were obligatory passage point. However, in the Netherlands focus has been on private public partnership and promoting bottom-up policy implementation approaches to negotiate and define the identity of government, business, knowledge institutes, innovations and spatial development plans.","2018","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","Publisher: library.wur.nl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLN8SDER","journalArticle","2018","Liu, N.","Current situation of foreign organic greenhouse horticulture and its inspiration for sustainable development of Chinese protected agriculture","Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","","1002-6819","10.11975/j.issn.1002-6819.2018.15.001","","Protected agriculture was one of the highest forms of modern agriculture, which had been the focus of world agricultural development in each country. The demand for organic fruit and vegetables accounted for around 30%-40% of the global demand, but the total area for organic vegetable production was only 0.5% of the total area of vegetables grown in the world. Although it was generally considered that the output of organic agriculture was 10%-20% lower than that of conventional agriculture, it exceeded conventional agriculture in terms of economic benefits, environmental impact, and social benefits. It also had a positive performance in providing nutrition, adapting to climate change, promoting soil health, protecting biodiversity, increasing employment and creating new economic model. In the face of rapid population growth, climate change and environmental degradation in the 21st century, new organic greenhouse horticulture was the major force for sustainable agricultural development. The total area for organic greenhouse horticulture was estimated to be over 8302 hm² (1.8% of total vegetable greenhouse area). There were 5236 hm² in European Union and 3066 hm² in Non-European Union. With the rapid development of agriculture in the world, the organic greenhouse horticulture had been shown to be sustainable, productive and profitable in foreign countries, but the standards of organic greenhouse horticulture were still a blank in China. This paper introduced the background, definition, origin, objectives, area of organic certification, yield and profitability, the basic forms of organic greenhouse horticulture and the rules of certification, and analyzed the feasibility and problems on the organic greenhouse horticulture in China: 1) Certification standards of organic greenhouse horticulture were lacked. 2) Greenhouse ecological environment had been deteriorated. 3) Plant varieties for greenhouse were scarce. 4) There were only a few studies on organic greenhouse horticulture. The feasibility of the development of organic greenhouse horticulture in China was further analyzed. It was suggested that organic greenhouse horticulture should be actively developed in China, but organic greenhouse horticulture cannot be simply equivalent to ""greenhouse + organic planting"". It should be an integration with sustainable development, which consisted of greenhouse climate control, planting material, soil fertility, water management, disease and pest management, energy conservation and sustainability. However, to promote the development of organic greenhouse horticulture in China, we need to implement it based on national conditions and learn the rules of the foreign organic greenhouse horticulture. Moreover, the basic research of the biological agriculture in our country should be strengthened: 1) Strengthen the formulation of organic farming laws and industry standards in China, and point out the development goals and technical requirements of organic greenhouse horticulture. 2) Strengthen basic research in bio-agriculture to propose novel theories, technologies and equipment for protected agriculture. 3) Strengthen the development of agricultural machinery for organic greenhouse horticulture. The aim was to compensate for the lack of manpower, increase production efficiency and transform people's bias that organic agriculture has low yield and inefficiency. 4) Strengthen the demonstration and promotion of organic facilities horticultural technology integration. We need to construct a diversified organic facility horticultural extension service system with national public welfare promotion institutions as the main body, scientific research units, colleges and universities, agriculture-related enterprises, professional cooperative organizations and consumers participating in it. The system can provide information and technical services for farmers and consumers, which can ensure the sustainable development of the protected agriculture industry in China. © 2018, Editorial Department of the Transactions of the Chinese Society of Agricultural Engineering. All right reserved.","2018","2023-11-07 10:55:31","2023-11-07 10:55:31","","1-9","","15","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AR6IW8XG","bookSection","2023","Kumar, Rakesh; Rathore, Shalika; Kundlas, Kanchan; Rattan, Shiv; Warghat, Ashish R.","Chapter 8 - Vertical farming and organic farming integration: a review","Organic Farming (Second Edition)","978-0-323-99145-2","","","https://www.sciencedirect.com/science/article/pii/B9780323991452000021","As the global population expands and food demand increases, the agricultural sector faces increased duress for better yield production. Furthermore, agricultural land is already lost due to urbanization infrastructure advancement, leading to farmland shortages. The artificial control of light, temperature, gases, and humidity allows indoor plant production. Vertical farming’s primary goal is to maximize crop output in a small space. Vertical farming has the potential to produce food in a climate-resilient manner while emitting no pesticides and fertilizers, additionally using reduced land and water than conventional farming. Vertical farming systems, particularly around heavily populated areas, can meet everyday consumer needs for fresh, nutritious products and, at the same time, also contribute to resilient food systems. This system at present grows a narrow crop range, such as vegetables, herbs, and fruits. However, successful vertical farming integration into conventional agriculture demands profitability improvement, efficient energy utilization, end-user acceptance, and communal policy. In the present chapter, vertical farming is discussed as an indoor multilayer crop production system, investigating future challenges in the area of plant growth, quality, environmental sustainability, automation, system control, and socioeconomic and policy-associated institutions must collaborate to make certain successful vertical farming and organic farming integration into future food systems. DA","2023","2023-11-07 10:55:31","2023-11-07 10:55:31","","291-315","","","","","","","Woodhead Publishing Series in Food Science, Technology and Nutrition","","","","Woodhead Publishing","","","","","","","","","","","","","aeroponics; Hydroponic; soilless cultivation; utrient solution","","Sarathchandran; M.r., Unni; Thomas, Sabu; Meena, D. K.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5BX53TPF","journalArticle","2021","Weidner, Till; Yang, Aidong; Hamm, Michael W.","Energy optimisation of plant factories and greenhouses for different climatic conditions","Energy Conversion and Management","","0196-8904","10.1016/j.enconman.2021.114336","https://www.sciencedirect.com/science/article/pii/S0196890421005124","The trend to localise food production promises reduced reliance on increasingly uncertain global supply chains. Controlled-environment agriculture, in particular indoor vertical farming, is developing as part of this trend, to ensure a year-round supply of healthy food and protection from extreme weather events. However, high energy consumption is a major concern that could greatly impact the environmental sustainability of high-tech farms. Addressing the lack of comprehensive comparisons between different controlled-environment agriculture systems on a consistent basis, this work investigates the favourability of indoor vertical farms (i.e. plant factories) over modern ventilated open and closed greenhouses from an energy intensity perspective. This was based on a flexible yield-energy model incorporating detailed air conditioning system dynamics, which was developed to evaluate the influence of outside climate conditions on energy consumption and vegetable yield. The model was used to optimise the climate control strategy and to minimise hourly specific energy consumption for multiple systems, parameter settings, and locations. The hourly model performance is demonstrated for Stockholm, which indicates that advanced climate control allows for very low-energy operations in summer compared to winter. The results show a strong parametric sensitivity for the thermal transmittance of the cover, the target light intensity and the crop climate preference in all three systems, as well as the efficiency of lighting and water cooling for plant factories. Considering the yearly average for multiple locations, open greenhouses were substantially more energy-efficient than plant factories in all ten locations (from −45% in Reykjavík to −94% in Gauteng). The option to ventilate a greenhouse (open vs closed) had the greatest positive effect on specific energy consumption in less extreme climates (from −36% in Massachusetts to −83% in Gauteng) but increased water consumption considerably (from an average of ~2 l/kg to 26 l/kg). Although local availability of land and water plays a significant role in the choice between growing systems, the results imply that high-tech ventilated greenhouses perform significantly better than vertical farms from an energy perspective in most inhabited regions of the planet. DA","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","114336","","","243","","Energy Conversion and Management","","","","","","","","","","","","","","","","","","","Climate control; Controlled-environment-agriculture; Multivariate optimisation; Specific energy; Vegetable supply; Vertical farming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3ZN8T85","bookSection","2020","Avgoustaki, Dafni Despoina; Xydis, George","Chapter One - How energy innovation in indoor vertical farming can improve food security, sustainability, and food safety?","Advances in Food Security and Sustainability","","","","https://www.sciencedirect.com/science/article/pii/S2452263520300021","Food safety is an important scientific field, but at the same time a discussion topic of modern society that occupies more and more space of our every day time, dealing with the preparation of food, with its nutritious value, and various transportation and storage ways aiming at preventing food-related sickness. This work compares traditional farming with greenhouses and indoor vertical farming focusing on the challenges and the opportunities for each category. The scope of this work was to stress the role of indoor vertical farming towards this direction. Indoor vertical farms can produce high quality and virus-free products that can be locally distributed, inside the urban environment that such investments take place, saving annually millions of tons CO2 emissions. Beyond that, in this work it was pointed out how energy plays a role in food safety in such systems. It was stressed that indoor vertical farms can act as a demand response aggregator. In large scale units it could play a role to adjust their production according to different electricity prices offered in different time zones throughout the day. This way, the owners under a multi-value business model will create the opportunity to the vertical farm owners not only to improve their production but at the same time absorb inexpensive electricity offered, by creating an additional profit mechanism (multiple revenue streams) under such an approach by entering into contracts with companies in a utility electric region. DA","2020","2023-11-07 10:55:31","2023-11-07 10:55:31","","1-51","","","5","","","","","","","","Elsevier","","","","","","","","","","","","","Electricity prices; Energy innovation; Hydroponic systems; Indoor farming; Land use efficiency","","Cohen, Marc J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53HBZ86T","journalArticle","2019","Cucurachi, Stefano; Scherer, Laura; Guinée, Jeroen; Tukker, Arnold","Life Cycle Assessment of Food Systems","One Earth","","2590-3322","10.1016/j.oneear.2019.10.014","https://www.sciencedirect.com/science/article/pii/S2590332219301289","The production and consumption of food are responsible for serious environmental degradation. Given the nature of the global economy, the impacts of food are dispersed over the full extent of the planet because food commodities may travel long distances from production to consumption. In this Primer, we introduce the principles of life cycle assessment (LCA), which allows for the assessment of the global extent of the inputs, outputs, and potential environmental impacts throughout the life cycle of a product system. We describe how LCA works following the standard phases of (1) goal and scope, (2) life cycle inventory, (3) life cycle impact assessment, and (4) interpretation. We show that LCA studies can capture the environmental impacts of foods, diets, and food production systems. While LCA has been expanding in scope and breadth, collaboration across disciplines is needed to further capture the diversity of food systems and to better deal with underassessed foods. DA","2019","2023-11-07 10:55:31","2023-11-07 10:55:31","","292-297","","3","1","","One Earth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CAV8PY63","bookSection","2022","Jastrzębska, Magdalena; Kostrzewska, Marta; Saeid, Agnieszka","Chapter 2 - Sustainable agriculture: A challenge for the future","Smart Agrochemicals for Sustainable Agriculture","978-0-12-817036-6","","","https://www.sciencedirect.com/science/article/pii/B9780128170366000029","This chapter introduces to sustainable agriculture (SA), which is seen as a necessary way to feed and maintain/improve the quality of life of a growing world population without exacerbating environmental degradation. It starts by recalling the general importance of agriculture and showing the diversity and heterogeneity of agriculture forms around the world along with their disparities and problems faced. It then underlines the core of SA, and demonstrates several possible pathways toward SA, including organic farming, integrated farming, ecological and sustainable intensification, conservation, climate-smart and precision agriculture, permaculture and vertical farming. By the end of the chapter, the challenges for the main actors involved in building sustainability of agriculture, that is, science, education, policy-makers, and farmers, were summarized. DA","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","29-56","","","","","","","","","","","Academic Press","","","","","","","","","","","","","conventional farming; ecologically based agriculture; good agricultural practices; science-based agriculture; sustainability dimensions; sustainable agriculture; World agriculture disparities","","Chojnacka, Katarzyna; Saeid, Agnieszka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"524CU5KS","journalArticle","2023","Boix-Fayos, Carolina; de Vente, Joris","Challenges and potential pathways towards sustainable agriculture within the European Green Deal","Agricultural Systems","","0308-521X","10.1016/j.agsy.2023.103634","https://www.sciencedirect.com/science/article/pii/S0308521X23000392","CONTEXT Agriculture plays a central role in the European Green Deal with various policies and strategies converging to promote sustainable agriculture and food systems. The Farm to Fork strategy approaches agriculture from a sustainable food systems perspective. Sustainable agriculture is also central in the European Biodiversity strategy, in the Long-term vision for EU Rural areas and in the Soil strategy. Despite clear policy objectives, there is still a long way towards an effective transition towards sustainable agriculture based on integrated, science based, solutions.; OBJECTIVE; This paper aims to contribute to the debate on the challenges and opportunities for the transition towards a sustainable agriculture in Europe, the role of European policies and practical approaches.; METHODS; We reviewed policy documents, scientific literature and global data to reflect on the vision of the Farm to Fork and other European strategies affecting sustainable agriculture, focussing on which policy instruments are foreseen to reach their objectives, which are the key-challenges related to achieve more sustainable farming, and on possible approaches to attain sustainable agriculture.; RESULTS AND CONCLUSIONS; We provide an overview of synergies and shared objectives between different European policies and strategies aiming to support the transition to sustainable agriculture from environmental, social and economic perspectives. We identified several often reported challenges to attain sustainable food systems: reduced yields, increased land demand, nitrogen needs, changes in diet, food waste, distribution and access to food, and externalities to third countries. Finally, we discuss two main approaches to sustainable agriculture with potential complementarity to fulfil the objectives of sustainable agriculture as reflected in the different European policies and strategies. Sustainable intensification with focus on environmental- friendly production, and agroecology with focus on ecology, social justice and food sovereignty. We reflect on how both approaches can be integrated to create synergies and optimize delivery of multiple ecosystem services. The transformation to sustainable agriculture, as expected from the several revised strategies, is not just a technical question of farming practices, but requires a holistic approach considering social, economic, cultural, technical and environmental aspects. Local adaptations, stakeholder participation, and recognition that agriculture produces more than crops, are key to support this transition of agriculture and food systems.; SIGNIFICANCE; The transition towards more sustainable agriculture requires alignment of policies related to social, economic and environmental aspects, including social and economic acknowledgment to farmers, as managers of agroecosystems and cultural landscapes delivering a range of ecosystem services.; DA","2023","2023-11-07 10:55:31","2023-11-07 10:55:31","","103634","","","207","","Agricultural Systems","","","","","","","","","","","","","","","","","","","Agroecology; Biodiversity strategy; Farm to fork strategy; Green deal; Long term vision for EU rural areas; Soil strategy; Sustainable farming; Sustainable intensification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Z6EXD48","journalArticle","2021","Riccaboni, Angelo; Neri, Elena; Trovarelli, Francesca; Pulselli, Riccardo Maria","Sustainability-oriented research and innovation in ‘farm to fork’ value chains","Current Opinion in Food Science","","2214-7993","10.1016/j.cofs.2021.04.006","https://www.sciencedirect.com/science/article/pii/S2214799321000722","The European Green Deal clearly declares the ambitious goal of making European food ‘the global standard for sustainability’ on the basis of an integrated approach encompassing all aspects of food supply chains. The Farm to Fork Strategy asserts that research and innovation are key drivers in accelerating the transition to sustainable, healthy and inclusive food systems, from primary production to consumption. Therefore, in this paper, the most promising fields of innovation towards this transition in the agrifood sector have been reviewed with reference to the value chain actors engaged in their implementation. Although not exhaustive, this short survey presents a selection of solutions that have in recent years been viewed as ‘first mover’ opportunities for innovation in the agrifood sector where changes have been initiated but need to be further implemented. The paper first discusses options that allow agrifood businesses to operate directly as innovation providers, and then expands on the role of public stakeholders, namely consumers, policy makers and researchers, to act as agents of change and contribute to pave the way to a ‘green deal’ in Europe. The survey concludes by highlighting the possibility of developing integrated approaches to research and innovation to ensure the sustainability of the food system through cooperative actions engaging both private and public actors in the value chain. DA","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","102-112","","","42","","Current Opinion in Food Science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8Z4CDZR","bookSection","2023","Karaca, Mehmet; Ince, Ayse Gul","Chapter 8 - Revisiting sustainable systems and methods in agriculture","Sustainable Agriculture and the Environment","978-0-323-90500-8","","","https://www.sciencedirect.com/science/article/pii/B978032390500800004X","Global climate change and population growth are two key issues that are currently the subject of discussions around the world. Currently, there are around 7.5 billion people on the planet Earth, and it is estimated that the population will grow by over 12 billion, the majority of whom will be living in mega cities in 2100. This means we need to produce more agricultural food while the global temperature increases. Molecular agriculture, hydroponics, or aquaponics indoor production through sky farming and nursery businesses are among the current topics on feeding, the planet Earth. In this chapter, we revisit some sustainable systems and methods used in agriculture. Different strategies of sustainable agricultural systems and methods seek to develop a sustainable environment and food production to increase crop productivity and soil health. This reduce the impacts of global climate change, through the adaptation and building of crop resilience, as well as conserving biodiversity, capturing carbon in the soil, and reducing the emission of greenhouse gases. Sustainability can be defined as the avoidance of the depletion of natural resources to maintain an ecological balance at a certain rate and it finds its exact definition in the biological systems where there exists exchange, but no waste is produced. Sustainable agriculture can be defined as desired type of agricultural activity to supply society's food and textile needs in the present without compromising the ability of future generations to meet their own needs. From this definition, it is clear to note that an agricultural system cannot be sustainable if it causes environmental damage. Therefore, the environmental sustainability of agriculture is related to the preservation, restoration, and improvement of all natural elements such as air, water, soil, and their proper recycling along with the biodiversity of plant, animal, and microorganisms. Environmental sustainability and sustainable agriculture include the intentional practice of maintaining (engineering or mimicking the nature) healthy soil; managing water wisely; reducing food waste; minimizing pollution of air, water, and soil; promoting biodiversity; reducing tillage; integrating pest management; integrating livestock and crops; adopting sustainable practices, while enhancing the quality of life for communities of agriculture. To date, several sustainable agricultural systems and methods have been developed. In this chapter we revisit several dominant sustainable agriculture systems and methods practiced in agriculture. Each system has advantages and disadvantages. Therefore, we need to use more than one system in sustainable agriculture. The key to sustainable agriculture is finding the right balance between the need for food production and the preservation of environmental ecosystems. However, today's majority of conventional agriculture and biotechnology are in directions as in the 20th century and before which focused on only more productions. Production-oriented agriculture already caused significant global climate change, water scarcity, land degradation, deforestation, and loss of biodiversity including agrobiodiversity. Grafting was added to the list of methods that could be used in all systems as a method of sustainable agriculture. We also provided definitions for individual systems and briefly explained the most common methods. DA","2023","2023-11-07 10:55:31","2023-11-07 10:55:31","","195-246","","","","","","","","","","","Academic Press","","","","","","","","","","","","","Agroforestry; Biodiversity; Climate change; Contamination; Grafting; Organic agriculture; Overpopulation; Permaculture; Pollution; Regenerative agriculture","","Farooq, Muhammad; Gogoi, Nirmali; Pisante, Michele","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJJ78DAS","journalArticle","2020","Aschenbruck, Tim; Esterhuizen, Willem; Padmanabha, Murali; Streif, Stefan","Sustainability Analysis of Interconnected Food Production Systems via Theory of Barriers","IFAC-PapersOnLine","","2405-8963","10.1016/j.ifacol.2020.12.059","https://www.sciencedirect.com/science/article/pii/S2405896320303141","Controlled environment agriculture (CEA) is used for efficient food production. Efficiency can be increased further by interconnecting different CEA systems (e.g. plants and insect larvae or fish and larvae), using products and by-products of one system in the other. These interconnected systems define an overall system that can be described by models of interacting species. It is necessary to identify system parameters (e.g. initial species concentration, harvest rate, feed quality, etc.) such that the resources are not exhausted. For such systems with interacting species, modelled by the Lotka-Volterra equations, a set-based approach based on the recent results of the theory of barriers to exactly determine the so-called admissible set (also known as viability kernel) and the maximal robust positively invariant set is presented. Using an example of a larvae-fish based production system, steps to obtain special trajectories which are the boundaries of the admissible set are shown. This admissible set is used to prevent the under and over population of the species in the CEA. Furthermore, conditions of the system parameters are stated, such that the existence of these trajectories can be guaranteed. DA","2020","2023-11-07 10:55:31","2023-11-07 10:55:31","","15765-15770","","2","53","","IFAC-PapersOnLine","","21st IFAC World Congress","","","","","","","","","","","","","","","","","Constraint satisfaction problems; Continuous time systems; Controlled environment agriculture; Nonlinear systems; Sets; System analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8K45YP54","journalArticle","2023","Zeng, Siyan; Li, Juan; Wanger, Thomas Cherico","Agroecology, technology, and stakeholder awareness: Implementing the UN Food Systems Summit call for action","iScience","","2589-0042","10.1016/j.isci.2023.107510","https://www.sciencedirect.com/science/article/pii/S2589004223015870","The global food system must meet the increasing demand for food, fiber, and energy while reducing environmental impacts. The UN Food System Summit (UNFSS) has made a clear call to action for a global food systems transformation. We argue that three major discrepancies remain, potentially delaying the urgent implementation of the call to action. First, Nature-based Solutions (NbS) are not sufficiently focused on agriculture, leading to funding allocation issues. Second, a mismatch of agroecology with technology innovations may slow scaling agroecological farming. Lastly, agricultural diversification must move beyond organic landscapes and into conventional agriculture. As a solution, principles of NbS should be clear on agricultural integration. Moreover, stakeholder awareness must increase that agroecology does not necessarily conflict with agricultural technologies. Future agricultural models must apply measures such as agricultural diversification in conjunction with technology innovations to then ascertain an overall timely and successful implementation of the UNFSS call to action. DA","2023","2023-11-07 10:55:31","2023-11-07 10:55:31","","107510","","9","26","","iScience","","","","","","","","","","","","","","","","","","","Agricultural science; Agronomy; Ecology; Environmental science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DR7VF87U","journalArticle","2020","Stringer, L. C.; Fraser, E. D. G.; Harris, D.; Lyon, C.; Pereira, L.; Ward, C. F. M.; Simelton, E.","Adaptation and development pathways for different types of farmers","Environmental Science & Policy","","1462-9011","10.1016/j.envsci.2019.10.007","https://www.sciencedirect.com/science/article/pii/S1462901119305209","One of the greatest challenges humanity faces is feeding the world’s human population in a sustainable, nutritious, equitable and ethical way under a changing climate. Urgent transformations are needed that allow farmers to adapt and develop while also being climate resilient and contributing minimal emissions. This paper identifies several illustrative adaptation and development pathways, recognising the variety of starting points of different types of farmers and the ways their activities intersect with global trends, such as population growth, climate change, rapid urbanisation dietary changes, competing land uses and the emergence of new technologies. The feasibility of some pathways depends on factors such as farm size and land consolidation. For other pathways, particular infrastructure, technology, access to credit and market access or collective action are required. The most viable pathway for some farmers may be to exit agriculture altogether, which itself requires careful management and planning. While technology offers hope and opportunity, as a disruptor, it also risks maladaptations and can create tradeoffs and exacerbate inequalities, especially in the context of an uncertain future. For both the Sustainable Development Goals and the 2015 Paris Agreement to be achieved, a mix of levers that combine policy, technology, education and awareness-raising, dietary shifts and financial/economic mechanisms is required, attending to multiple time dimensions, to assist farmers along different pathways. Vulnerable groups such as women and the youth must not be left behind. Overall, strong good governance is needed at multiple levels, combining top-down and bottom-up processes. DA","2020","2023-11-07 10:55:31","2023-11-07 10:55:31","","174-189","","","104","","Environmental Science & Policy","","","","","","","","","","","","","","","","","","","Agriculture; Climate change; Commercial farmers; Diets; Food systems; Governance; Inequality; Livelihoods; Paris Agreement; Planetary boundaries; Smallholders; Sustainability; Sustainable Development Goals (SDGs); Technology; Transformation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRMTZPB2","journalArticle","2021","Knorr, D.; Augustin, M. A.","From value chains to food webs: The quest for lasting food systems","Trends in Food Science & Technology","","0924-2244","10.1016/j.tifs.2021.02.037","https://www.sciencedirect.com/science/article/pii/S092422442100145X","Background The concepts of sustainability and food systems have developed over time and their definitions vary depending on different discipline perspectives. There has been an evolution of the term sustainability, particularly as it relates to the sustainability of food systems. However, most discussions around food systems sustainability focus on food production and nutrition, and omit considerations of major parts of the food value chain, notably food processing and preparation.; Scope and approach; In this review, the transitions required to move from linear food chains to closed loop systems to the wider food web for more sustainable food systems are discussed. The interdependencies between resource use, the activities in the food chain and various sustainability indicators are considered. A model for stimulating discussion about the complexity of value chains in the food web is presented.; Key findings and conclusions; There is an urgent need for radical change in the food system to ensure the long term sustainability of the planet. Clear, understandable and globally accepted definitions and indicators for sustainability need to be developed. The increasing complexities in food value chains have to be considered when developing solutions for enhancing food systems sustainability. Food processing and preparation have crucial roles in transforming existing food systems to make them more sustainable. A systems-based approach to developing sustainable food systems, that includes improving natural resource use, reducing environmental impact, examining new food resources, enhancing consumer trust and understanding, and developing profitable market opportunity-led solutions for food and nutrition security, is required.; DA","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","812-821","","","110","","Trends in Food Science & Technology","","","","","","","","","","","","","","","","","","","Cibus sphere; Complex food webs; Food chain; Food systems; Sustainability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
